Keyword	Match type	Campaign	Ad group	Final URL	Impr.	Clicks	Cost
"""wholesale office"""	Phrase match	AU_Generic_P-V_Office	Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_318088678440_y175041559581#off-pro	69	11	71.53
[amazon business account fees]	Exact match	AU_Brand_Exact	Account_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_322691471652_x182824221487	81	11	134.92
[amazon business prime au]	Exact match	AU_Brand_Exact	Prime_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_2611426118152_x182824221727	39	11	53.86
[amazon business prime account]	Exact match	AU_Brand_Exact	Prime_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_381999709136_x182824221727	76	11	56.89
"""sportswear distributors"""	Phrase match	AU_Generic_P-V_Apparel	Underwear Men_Bulk_Phrase_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_app_320994569235_y179602180473	130	11	55.7
[janitorial products]	Exact match	AU_Generic_P-V_Janitorial	Products_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_14720782_x175435635502#cle-jan	99	11	51.8
"""sweatshirts suppliers"""	Phrase match	AU_Generic_P-V_Apparel	Tops_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_353202992329_y179602179273	133	11	49.54
"""wholesale baby accessories"""	Phrase match	AU_Generic_P-V_Apparel	Swimwear_Wholesales_Phrase_Phrase_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_331343736156_y179602180753	52	11	70.87
"""bulk commercial toilet paper"""	Phrase match	AU_Generic_P-V_Janitorial	Paper_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_673967987162_y175435635302	89	11	61.77
[bulk detergent]	Exact match	AU_Generic_P-V_Janitorial	Detergent_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_326219161571_x175435630302	83	11	58.9
"""wholesale jackets"""	Phrase match	AU_Generic_P-V_Apparel	Outerwear_Wholesales_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_297172843669_y179602180273	136	11	51.87
"""wholesale oils"""	Phrase match	AU_Generic_P-V_Food	Condiments_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_298255679756_y173370683930	58	11	44.48
"""tv for conference room"""	Phrase match	AU_Generic_P-V_Electronics	Televisions_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_296318092243_y184975938224#comp	229	11	75.85
"""bulk cell phone accessories"""	Phrase match	AU_Generic_P-V_Electronics	Cell-Phones_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_ele_91924738_y184975936984	101	11	41.94
"""professional amplifiers"""	Phrase match	AU_Generic_P-V_Electronics	Power_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_304047338384_y184975938184#comp	233	11	68.61
"""soft drinks distributor"""	Phrase match	AU_Generic_P-V_Food	Drinks_Distributor_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_374553731924_y173370684890	64	11	23.39
"""wholesale headwear"""	Phrase match	AU_Generic_P-V_Apparel	Accessories_Wholesales_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_311941587495_y179602182193	62	12	70.96
"""electronic wholesale"""	Phrase match	AU_Generic_P-V_Shops	Electronics_Wholesale_Phrase	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_130487011_y179602106833	136	12	72.77
"""bulk florist"""	Phrase match	AU_Generic_P-V_Shops	Florist_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_sho_851716378027_y179602104153	74	12	56.28
"""gloves distributors"""	Phrase match	AU_Generic_P-V_Apparel	Accessories_Distributors_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_310994968304_y179602182153	131	12	65.61
[water bottles wholesale]	Exact match	AU_Generic_P-V_Food	Drinks_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_1723106423_x173370678890	112	12	67.78
[setup amazon business account]	Exact match	AU_Brand_Exact	Account_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_354102983953_x182824221487	41	12	147.42
[amazon company account]	Exact match	AU_Brand_Exact	Account_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_391481799504_x182824221487	52	12	40.95
"""product supply"""	Phrase match	AU_Generic	Procurement_Products_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_299676741302_y174297844010	123	12	63.37
"""business prime"""	Phrase match	AU_Brand_Phrase	Prime_Phrase	https://business.amazon.com.au/?ref_=pd_sl_au_brand_phrase_301409857820_y182824219087	244	12	137.85
"""tissues supplier"""	Phrase match	AU_Generic_P-V_Janitorial	Paper_Supplier_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_383904067612_y175435633902#cle-jan	110	12	63.87
"""bulk meat"""	Phrase match	AU_Generic_P-V_Food	Food_Bulk_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_310592884_y173370685170#foo-serv	204	12	72.8
[wholesale drinks]	Exact match	AU_Generic_P-V_Food	Food_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_912797901_x173370681770	59	12	43.62
[book wholesalers]	Exact match	AU_Generic_P-V_Shops	Wholesalers_Books Shop	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_306721392707_x179602108073	65	12	54.3
"""distributor supply"""	Phrase match	AU_Generic	Procurement_Distributors_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_853072994140_y174297845250	135	12	180.41
"""bulk socks"""	Phrase match	AU_Generic_P-V_Apparel	Hosiery & Socks_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_app_297046600469_y179602182393	92	12	40.64
[wholesale headwear]	Exact match	AU_Generic_P-V_Apparel	Accessories_Wholesales_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_356888569847_x182644074201	41	12	47.43
"""bulk janitorial supplies"""	Phrase match	AU_Generic_P-V_Janitorial	Supply_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_296649803483_y175435636062	105	12	62
[sweet shop bulk]	Exact match	AU_Generic_P-V_Food	Sweets_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_504532719802_x173370677930	102	12	66.89
[bulk boxed chocolate]	Exact match	AU_Generic_P-V_Food	Food_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_843607326929_x173370681730	88	13	40.57
[bulk canned food]	Exact match	AU_Generic_P-V_Food	Food_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_4961105445_x173370681730	68	13	82.01
"""headwear suppliers"""	Phrase match	AU_Generic_P-V_Apparel	Accessories_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_311941582215_y179602179833	72	13	77.33
"""b2b distribution"""	Phrase match	AU_Generic	B2B_Enterprise_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_101968089_y174297845730	118	13	181.17
"""hotel equipment"""	Phrase match	AU_Generic_P-V_Hospitality	Products_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_247383137_y182023549670#foo-ser	158	13	80.57
[bulk commercial toilet paper]	Exact match	AU_Generic_P-V_Janitorial	Paper_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_359431565403_x175435631942	119	13	74.25
"""bulk hair care products"""	Phrase match	AU_Generic_P-V_Beauty	Hair-Styling_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_bea_377892171062_y178961838936	78	13	34.25
"""bulk conditioner"""	Phrase match	AU_Generic_P-V_Beauty	Hair-Styling_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_bea_10903361492_y178961838936	83	13	65.06
"""butcher wholesale"""	Phrase match	AU_Generic_P-V_Food	Wholesales_Food_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_296031974531_y173370688530	216	13	103.88
"""fabric wholesale"""	Phrase match	AU_Generic_P-V_Materials	Wholesales_Textiles_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_mat_95222611_y176863280623	123	13	69.82
"""bulk bins"""	Phrase match	AU_Generic_P-V_Janitorial	Waste_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_25691052_y175435632422	188	13	94.91
"""bulk trash liners"""	Phrase match	AU_Generic_P-V_Janitorial	Waste_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_341426742918_y175435632422	169	13	45.68
[drinks wholesale market]	Exact match	AU_Generic_P-V_Food	Wholesales_Food_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_838589984587_x173370677490	57	13	64.79
"""business cards"""	Phrase match	AU_Generic_P-V_Office	Office-Supplies_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_10032381_y175041559101#off-pro	261	14	53.45
[amazon business account vs personal]	Exact match	AU_Brand_Exact	Account_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_381999707456_x182824221487	164	14	246.54
[amazon prime pro]	Exact match	AU_Brand_Exact	Prime_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_390445675166_x182824221727	54	14	11.31
[business prime duo]	Exact match	AU_Brand_Exact	Prime_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_1280864456576_x182824221727	141	14	143.72
[amazon business sign in]	Exact match	AU_Brand_Exact	Navigation_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_328214260227_x182824221567	63	14	35.47
"""tote bags suppliers"""	Phrase match	AU_Generic_P-V_Apparel	Accessories_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_324418173288_y179602179833	118	14	58.6
"""companies online retailing"""	Phrase match	AU_Generic	Enterprises_Shop_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_1408937949329_y174297847130	294	14	64.44
"""distributor industry"""	Phrase match	AU_Generic	Distributors_Enterprises_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_3680256362_y174297845930	182	14	167.44
"""bulk party bags"""	Phrase match	AU_Generic_P-V_Celebrations	Party_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_celec_2209770369_y183739365532	151	14	70.72
[order books in bulk]	Exact match	AU_Generic_P-V_Shops	Book Shop_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_sho_310176957241_x179602105873	67	14	60.19
"""bulk presents"""	Phrase match	AU_Generic_P-V_Shops	Bulk_Gifts_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_sho_416696796178_y179602104193	133	14	77.02
"""plastic supplier"""	Phrase match	AU_Generic_P-V_Materials	Suppliers_Plastic_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_mat_381257417_y176863280303	120	14	43.71
"""bulk serving dishes"""	Phrase match	AU_Generic_P-V_Food	Cultlery_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_890367542398_y173370684410	97	14	57.08
"""wholesale bags"""	Phrase match	AU_Generic_P-V_Apparel	Accessories_Wholesales_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_26075133_y179602182193	59	15	47.12
"""amazon business cost"""	Phrase match	AU_Brand_Phrase	Pure_ Phrase	https://business.amazon.com.au/?ref_=pd_sl_au_brand_phrase_381759525751_y182824218927	76	15	183.43
"""wholesale florist"""	Phrase match	AU_Generic_P-V_Shops	Florist_Wholesale_Phrase	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_109978402_y179602103753	244	15	77.52
"""sweets suppliers"""	Phrase match	AU_Generic_P-V_Food	Food_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_295679159016_y173370685410	170	15	57.57
"""cosmetic salon wholesaler"""	Phrase match	AU_Generic_P-V_Beauty	Wholesalers_Cosmetics_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_2461098975512_y178961838656#sal-spa	227	15	89.93
"""cleaning wholesale"""	Phrase match	AU_Generic_P-V_Janitorial	Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_297507793629_y175435633142#cle-jan	216	15	58.59
"""apparel bulk"""	Phrase match	AU_Generic_P-V_Shops	Clothing_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_sho_353566402288_y179602106393	129	15	44.14
[bulk paper towels]	Exact match	AU_Generic_P-V_Janitorial	Paper_Bulk_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_276459133_x175435631942#cle-jan	173	15	100.7
"""bulk disposable wipes"""	Phrase match	AU_Generic_P-V_Janitorial	Paper_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_1218949689998_y175435635302	160	15	92.33
"""bulk buy water"""	Phrase match	AU_Generic_P-V_Food	Drinks_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_329589041274_y173370684850	141	16	65.21
[wholesale canned goods]	Exact match	AU_Generic_P-V_Food	Food_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_380016645117_x173370681770	78	16	64.59
"""sweaters distributors"""	Phrase match	AU_Generic_P-V_Apparel	Tops_Distributors_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_1435916431673_y179602179353	125	16	74.36
"""bulk canned goods"""	Phrase match	AU_Generic_P-V_Food	Food_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_324711905271_y173370685170	107	16	78.17
[amazon au business prime]	Exact match	AU_Brand_Exact	Prime_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_2611426118352_x182824221727	47	16	98.38
[business prime account cost]	Exact match	AU_Brand_Exact	Prime_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_1374483578072_x182824221727	86	16	169.59
"""wholesale lamps"""	Phrase match	AU_Generic_P-V_Beauty	Hair-Appliances_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_297104211744_y178961837896#sal-spa	112	16	87.81
"""professional carpet steamers"""	Phrase match	AU_Generic_P-V_Janitorial	Floor-Care_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_327678685124_y175435629982#cle-jan	322	16	71.55
"""skin care products distributors"""	Phrase match	AU_Generic_P-V_Beauty	Skin-Care_Distributors_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_400927031677_y178961840856#sal-spa	243	16	79.89
"""pet supplies distributors"""	Phrase match	AU_Generic_P-V_Shops	Pet Shop_Distributors_Phrase	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_305419263993_y179602105353	109	16	122.98
"""wholesale hospitality"""	Phrase match	AU_Generic_P-V_Hospitality	Products_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_307930699851_y182023549630#foo-ser	206	16	68.69
[foods wholesalers]	Exact match	AU_Generic_P-V_Food	Food_Wholesalers_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_866179338217_x173370677210	139	16	86.73
[bulk drinks]	Exact match	AU_Generic_P-V_Food	Food_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_4358061107_x173370681730	81	17	99.7
"""clothing distributors"""	Phrase match	AU_Generic_P-V_Shops	Clothing_Distributors_Phrase	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_296237915666_y179602106553	199	17	74.59
"""toy distributors"""	Phrase match	AU_Generic_P-V_Shops	Toys Shop_Distributors_Phrase	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_298042685508_y179602103233	156	17	59.47
"""office accessories"""	Phrase match	AU_Generic_P-V_Office	Office_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_72396361_y175041559381#off-pro	237	17	41.15
"""bulk moisturizer"""	Phrase match	AU_Generic_P-V_Beauty	Skin-Care_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_bea_1393745131164_y178961840576	131	17	132.85
"""baby accessories distributors"""	Phrase match	AU_Generic_P-V_Apparel	Underwear_Bulk_Phrase_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_app_330734867904_y179602181673	153	17	57.9
[amazon business cost]	Exact match	AU_Brand_Exact	Pure_Exact	https://business.amazon.com.au/?ref_=pd_sl_au_brand_core_381759532071_x182824221527	78	17	222.46
"""book distributors"""	Phrase match	AU_Generic_P-V_Shops	Book Shop_Distributors_Phrase	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_298179704558_y179602103193	114	17	61.2
"""wholesale products for resale"""	Phrase match	AU_Generic	Wholesales_Products_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_138336590_y174297845690	118	17	75.72
"""baby accessories suppliers"""	Phrase match	AU_Generic_P-V_Apparel	Accessories Baby_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_327933630136_y179602180713	134	17	76.59
"""bulk pots"""	Phrase match	AU_Generic_P-V_Food	Cookware_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_302643400276_y173370683970	196	18	65.33
"""sunglasses distributors"""	Phrase match	AU_Generic_P-V_Apparel	Eyewear_Distributors_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_317445461710_y179602178793	227	18	117.14
"""purchasing for companies"""	Phrase match	AU_Generic	Purchasing_Enterprises_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_1408937952129_y174297843970	289	18	177.25
"""bulk disposable gloves"""	Phrase match	AU_Generic_P-V_Janitorial	Gloves_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_297620536793_y175435631422	195	18	80.11
[bulk cleaning supplies]	Exact match	AU_Generic_P-V_Janitorial	Supply_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_746050900_x175435632942	201	18	82.34
"""hair accessories bulk"""	Phrase match	AU_Generic_P-V_Shops	Accessories_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_sho_26970442697_y179602103993	214	18	109.8
"""seller stationery"""	Phrase match	AU_Generic_P-V_Office	Sellers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_1435277388214_y175041560861#off-pro	251	18	136.28
"""bulk dried fruit"""	Phrase match	AU_Generic_P-V_Food	Food_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_464698734_y173370685170	211	18	106.37
"""paper wholesale"""	Phrase match	AU_Generic_P-V_Office	Paper_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_off_297648548301_y175041558901#off-pro	188	18	133.88
"""bulk waxing"""	Phrase match	AU_Generic_P-V_Beauty	Hair-Removal_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_bea_2461104066872_y178961840296	117	18	86.65
"""distributor companies"""	Phrase match	AU_Generic	Distributors_Enterprises_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_305033198793_y174297845930	279	18	106.82
"""bulk party decorations"""	Phrase match	AU_Generic_P-V_Celebrations	Party_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_celec_169094804_y183739365532	249	18	96.21
"""industrial laundry supplies"""	Phrase match	AU_Generic_P-V_Janitorial	Industrial-Chemicals_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_385479220717_y175435632902#cle-jan	250	18	73.16
"""party decorations suppliers"""	Phrase match	AU_Generic_P-V_Celebrations	Party_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_celec_510211709192_y183739365972	176	18	93.44
"""commercial food warmers"""	Phrase match	AU_Generic_P-V_Food	Serving Line_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_122474321_y173370687770	412	18	159.28
